Rule   (Support, Confidence) 
3,45 -> 11,174  (58.562%, 81.2024%)
3,174 -> 11,45  (58.562%, 92.2213%)
11,45 -> 3,174  (58.562%, 92.2213%)
11,174 -> 3,45  (58.562%, 99.8596%)
45,174 -> 3,11  (58.562%, 95.3956%)
3,11,45 -> 174  (58.562%, 92.341%)
3,11,174 -> 45  (58.562%, 99.9064%)
3,45,174 -> 11  (58.562%, 95.5237%)
11,45,174 -> 3  (58.562%, 99.9532%)
11 -> 197,221  (58.5346%, 91.7814%)
197 -> 11,221  (58.5346%, 73.7552%)
221 -> 11,197  (58.5346%, 81.1953%)
11,197 -> 221  (58.5346%, 92.6586%)
11,221 -> 197  (58.5346%, 99.5334%)
197,221 -> 11  (58.5346%, 88.6902%)
3 -> 11,197,221  (58.5346%, 63.1065%)
11 -> 3,197,221  (58.5346%, 91.7814%)
197 -> 3,11,221  (58.5346%, 73.7552%)
221 -> 3,11,197  (58.5346%, 81.1953%)
3,11 -> 197,221  (58.5346%, 91.9397%)
3,197 -> 11,221  (58.5346%, 74.0368%)
3,221 -> 11,197  (58.5346%, 81.5367%)
11,197 -> 3,221  (58.5346%, 92.6586%)
11,221 -> 3,197  (58.5346%, 99.5334%)
197,221 -> 3,11  (58.5346%, 88.6902%)
3,11,197 -> 221  (58.5346%, 92.6988%)
3,11,221 -> 197  (58.5346%, 99.5798%)
3,197,221 -> 11  (58.5346%, 88.764%)
11,197,221 -> 3  (58.5346%, 100%)
11 -> 192,221  (58.4797%, 91.6954%)
192 -> 11,221  (58.4797%, 73.2051%)
221 -> 11,192  (58.4797%, 81.1191%)
11,192 -> 221  (58.4797%, 92.4111%)
11,221 -> 192  (58.4797%, 99.44%)
192,221 -> 11  (58.4797%, 89.5755%)
3 -> 11,192,221  (58.4797%, 63.0473%)
11 -> 3,192,221  (58.4797%, 91.6954%)
192 -> 3,11,221  (58.4797%, 73.2051%)
221 -> 3,11,192  (58.4797%, 81.1191%)
3,11 -> 192,221  (58.4797%, 91.8534%)
3,192 -> 11,221  (58.4797%, 74.0702%)
3,221 -> 11,192  (58.4797%, 81.4602%)
11,192 -> 3,221  (58.4797%, 92.4111%)
11,221 -> 3,192  (58.4797%, 99.44%)
192,221 -> 3,11  (58.4797%, 89.5755%)
3,11,192 -> 221  (58.4797%, 92.4913%)
3,11,221 -> 192  (58.4797%, 99.4865%)
3,192,221 -> 11  (58.4797%, 89.6131%)
11,192,221 -> 3  (58.4797%, 100%)
11 -> 33,221  (58.4523%, 91.6523%)
33 -> 11,221  (58.4523%, 79.2411%)
221 -> 11,33  (58.4523%, 81.0811%)
11,33 -> 221  (58.4523%, 92.7296%)
11,221 -> 33  (58.4523%, 99.3934%)
33,221 -> 11  (58.4523%, 91.8896%)
3 -> 11,33,221  (58.4523%, 63.0178%)
11 -> 3,33,221  (58.4523%, 91.6523%)
33 -> 3,11,221  (58.4523%, 79.2411%)
221 -> 3,11,33  (58.4523%, 81.0811%)
3,11 -> 33,221  (58.4523%, 91.8103%)
3,33 -> 11,221  (58.4523%, 79.4183%)
3,221 -> 11,33  (58.4523%, 81.422%)
11,33 -> 3,221  (58.4523%, 92.7296%)
11,221 -> 3,33  (58.4523%, 99.3934%)
33,221 -> 3,11  (58.4523%, 91.8896%)
3,11,33 -> 221  (58.4523%, 92.8105%)
3,11,221 -> 33  (58.4523%, 99.4398%)
3,33,221 -> 11  (58.4523%, 91.9292%)
11,33,221 -> 3  (58.4523%, 100%)
11 -> 125,221  (58.4248%, 91.6093%)
125 -> 11,221  (58.4248%, 81.7274%)
221 -> 11,125  (58.4248%, 81.043%)
11,125 -> 221  (58.4248%, 92.6861%)
11,221 -> 125  (58.4248%, 99.3467%)
125,221 -> 11  (58.4248%, 93.0914%)
3 -> 11,125,221  (58.4248%, 62.9882%)
11 -> 3,125,221  (58.4248%, 91.6093%)
125 -> 3,11,221  (58.4248%, 81.7274%)
221 -> 3,11,125  (58.4248%, 81.043%)
3,11 -> 125,221  (58.4248%, 91.7672%)
3,125 -> 11,221  (58.4248%, 81.9477%)
3,221 -> 11,125  (58.4248%, 81.3838%)
11,125 -> 3,221  (58.4248%, 92.6861%)
11,221 -> 3,125  (58.4248%, 99.3467%)
125,221 -> 3,11  (58.4248%, 93.0914%)
3,11,125 -> 221  (58.4248%, 92.7669%)
3,11,221 -> 125  (58.4248%, 99.3931%)
3,125,221 -> 11  (58.4248%, 93.0914%)
11,125,221 -> 3  (58.4248%, 100%)
174 -> 221  (58.315%, 91.2409%)
221 -> 174  (58.315%, 80.8907%)
4 -> 91  (58.2876%, 82.8393%)
91 -> 4  (58.2876%, 74.3437%)
11 -> 174,192  (58.2876%, 91.3941%)
174 -> 11,192  (58.2876%, 91.1979%)
192 -> 11,174  (58.2876%, 72.9646%)
11,174 -> 192  (58.2876%, 99.3917%)
11,192 -> 174  (58.2876%, 92.1075%)
174,192 -> 11  (58.2876%, 93.8577%)
11 -> 174,197  (58.2876%, 91.3941%)
174 -> 11,197  (58.2876%, 91.1979%)
197 -> 11,174  (58.2876%, 73.444%)
11,174 -> 197  (58.2876%, 99.3917%)
11,197 -> 174  (58.2876%, 92.2676%)
174,197 -> 11  (58.2876%, 94.5681%)
3 -> 174,221  (58.2602%, 62.8107%)
174 -> 3,221  (58.2602%, 91.155%)
221 -> 3,174  (58.2602%, 80.8146%)
3,174 -> 221  (58.2602%, 91.7459%)
3,221 -> 174  (58.2602%, 81.1544%)
174,221 -> 3  (58.2602%, 99.9059%)
3 -> 11,174,192  (58.2602%, 62.8107%)
11 -> 3,174,192  (58.2602%, 91.3511%)
174 -> 3,11,192  (58.2602%, 91.155%)
192 -> 3,11,174  (58.2602%, 72.9303%)
3,11 -> 174,192  (58.2602%, 91.5086%)
3,174 -> 11,192  (58.2602%, 91.7459%)
3,192 -> 11,174  (58.2602%, 73.7921%)
11,174 -> 3,192  (58.2602%, 99.3449%)
11,192 -> 3,174  (58.2602%, 92.0642%)
174,192 -> 3,11  (58.2602%, 93.8135%)
3,11,174 -> 192  (58.2602%, 99.3914%)
3,11,192 -> 174  (58.2602%, 92.1441%)
3,174,192 -> 11  (58.2602%, 93.855%)
11,174,192 -> 3  (58.2602%, 99.9529%)
3 -> 11,174,197  (58.2602%, 62.8107%)
11 -> 3,174,197  (58.2602%, 91.3511%)
174 -> 3,11,197  (58.2602%, 91.155%)
197 -> 3,11,174  (58.2602%, 73.4094%)
3,11 -> 174,197  (58.2602%, 91.5086%)
3,174 -> 11,197  (58.2602%, 91.7459%)
3,197 -> 11,174  (58.2602%, 73.6897%)
11,174 -> 3,197  (58.2602%, 99.3449%)
11,197 -> 3,174  (58.2602%, 92.2242%)
174,197 -> 3,11  (58.2602%, 94.5236%)
3,11,174 -> 197  (58.2602%, 99.3914%)
3,11,197 -> 174  (58.2602%, 92.2642%)
3,174,197 -> 11  (58.2602%, 94.65%)
11,174,197 -> 3  (58.2602%, 99.9529%)
3 -> 240  (58.2327%, 62.7811%)
240 -> 3  (58.2327%, 93.8523%)
11 -> 33,174  (58.2327%, 91.3081%)
33 -> 11,174  (58.2327%, 78.9435%)
174 -> 11,33  (58.2327%, 91.1121%)
11,33 -> 174  (58.2327%, 92.3814%)
11,174 -> 33  (58.2327%, 99.2981%)
33,174 -> 11  (58.2327%, 95.9747%)
11 -> 125,174  (58.2327%, 91.3081%)
125 -> 11,174  (58.2327%, 81.4587%)
174 -> 11,125  (58.2327%, 91.1121%)
11,125 -> 174  (58.2327%, 92.3814%)
11,174 -> 125  (58.2327%, 99.2981%)
125,174 -> 11  (58.2327%, 94.9441%)
6 -> 174,221  (58.2053%, 65.6453%)
174 -> 6,221  (58.2053%, 91.0691%)
221 -> 6,174  (58.2053%, 80.7385%)
6,174 -> 221  (58.2053%, 91.6199%)
6,221 -> 174  (58.2053%, 81.7341%)
174,221 -> 6  (58.2053%, 99.8118%)
3 -> 11,33,174  (58.2053%, 62.7515%)
11 -> 3,33,174  (58.2053%, 91.2651%)
33 -> 3,11,174  (58.2053%, 78.9063%)
174 -> 3,11,33  (58.2053%, 91.0691%)
3,11 -> 33,174  (58.2053%, 91.4224%)
3,33 -> 11,174  (58.2053%, 79.0828%)
3,174 -> 11,33  (58.2053%, 91.6595%)
11,33 -> 3,174  (58.2053%, 92.3378%)
11,174 -> 3,33  (58.2053%, 99.2513%)
33,174 -> 3,11  (58.2053%, 95.9294%)
3,11,33 -> 174  (58.2053%, 92.4183%)
3,11,174 -> 33  (58.2053%, 99.2978%)
3,33,174 -> 11  (58.2053%, 95.9729%)
11,33,174 -> 3  (58.2053%, 99.9529%)
3 -> 11,125,174  (58.2053%, 62.7515%)
11 -> 3,125,174  (58.2053%, 91.2651%)
125 -> 3,11,174  (58.2053%, 81.4203%)
174 -> 3,11,125  (58.2053%, 91.0691%)
3,11 -> 125,174  (58.2053%, 91.4224%)
3,125 -> 11,174  (58.2053%, 81.6397%)
3,174 -> 11,125  (58.2053%, 91.6595%)
11,125 -> 3,174  (58.2053%, 92.3378%)
11,174 -> 3,125  (58.2053%, 99.2513%)
125,174 -> 3,11  (58.2053%, 94.8993%)
3,11,125 -> 174  (58.2053%, 92.4183%)
3,11,174 -> 125  (58.2053%, 99.2978%)
3,125,174 -> 11  (58.2053%, 94.9418%)
11,125,174 -> 3  (58.2053%, 99.9529%)
45 -> 195  (58.1504%, 80.3565%)
195 -> 45  (58.1504%, 85.0321%)
33 -> 91,195  (58.1504%, 78.8318%)
91 -> 33,195  (58.1504%, 74.1687%)
195 -> 33,91  (58.1504%, 85.0321%)
33,91 -> 195  (58.1504%, 82.6766%)
33,195 -> 91  (58.1504%, 95.7957%)
91,195 -> 33  (58.1504%, 92.4117%)
3 -> 6,174,221  (58.1504%, 62.6923%)
6 -> 3,174,221  (58.1504%, 65.5834%)
174 -> 3,6,221  (58.1504%, 90.9833%)
221 -> 3,6,174  (58.1504%, 80.6624%)
3,6 -> 174,221  (58.1504%, 66.6352%)
3,174 -> 6,221  (58.1504%, 91.573%)
3,221 -> 6,174  (58.1504%, 81.0015%)
6,174 -> 3,221  (58.1504%, 91.5335%)
6,221 -> 3,174  (58.1504%, 81.657%)
174,221 -> 3,6  (58.1504%, 99.7176%)
3,6,174 -> 221  (58.1504%, 92.0104%)
3,6,221 -> 174  (58.1504%, 81.9412%)
3,174,221 -> 6  (58.1504%, 99.8116%)
6,174,221 -> 3  (58.1504%, 99.9057%)
3 -> 33,91,195  (58.1504%, 62.6923%)
33 -> 3,91,195  (58.1504%, 78.8318%)
91 -> 3,33,195  (58.1504%, 74.1687%)
195 -> 3,33,91  (58.1504%, 85.0321%)
3,33 -> 91,195  (58.1504%, 79.0082%)
3,91 -> 33,195  (58.1504%, 74.9028%)
3,195 -> 33,91  (58.1504%, 85.547%)
33,91 -> 3,195  (58.1504%, 82.6766%)
33,195 -> 3,91  (58.1504%, 95.7957%)
91,195 -> 3,33  (58.1504%, 92.4117%)
3,33,91 -> 195  (58.1504%, 82.6766%)
3,33,195 -> 91  (58.1504%, 95.9258%)
3,91,195 -> 33  (58.1504%, 92.452%)
33,91,195 -> 3  (58.1504%, 100%)
3 -> 4,91  (58.1229%, 62.6627%)
4 -> 3,91  (58.1229%, 82.6053%)
91 -> 3,4  (58.1229%, 74.1337%)
3,4 -> 91  (58.1229%, 84.2147%)
3,91 -> 4  (58.1229%, 74.8674%)
4,91 -> 3  (58.1229%, 99.7175%)
5 -> 45,195  (58.0681%, 68.7683%)
45 -> 5,195  (58.0681%, 80.2427%)
195 -> 5,45  (58.0681%, 84.9117%)
5,45 -> 195  (58.0681%, 81.6043%)
5,195 -> 45  (58.0681%, 86.3673%)
45,195 -> 5  (58.0681%, 99.8584%)
3 -> 45,195  (58.0406%, 62.574%)
45 -> 3,195  (58.0406%, 80.2048%)
195 -> 3,45  (58.0406%, 84.8716%)
3,45 -> 195  (58.0406%, 80.4795%)
3,195 -> 45  (58.0406%, 85.3855%)
45,195 -> 3  (58.0406%, 99.8112%)
4 -> 5,192  (58.0132%, 82.4493%)
5 -> 4,192  (58.0132%, 68.7033%)
192 -> 4,5  (58.0132%, 72.6211%)
4,5 -> 192  (58.0132%, 92.8415%)
4,192 -> 5  (58.0132%, 97.9157%)
5,192 -> 4  (58.0132%, 74.5942%)
6 -> 45,195  (58.0132%, 65.4287%)
45 -> 6,195  (58.0132%, 80.1669%)
195 -> 6,45  (58.0132%, 84.8315%)
6,45 -> 195  (58.0132%, 80.687%)
6,195 -> 45  (58.0132%, 86.6039%)
45,195 -> 6  (58.0132%, 99.764%)
11 -> 91,221  (57.9583%, 90.8778%)
91 -> 11,221  (57.9583%, 73.9237%)
221 -> 11,91  (57.9583%, 80.3959%)
11,91 -> 221  (57.9583%, 92.9168%)
11,221 -> 91  (57.9583%, 98.5534%)
91,221 -> 11  (57.9583%, 89.5674%)
3 -> 5,45,195  (57.9583%, 62.4852%)
5 -> 3,45,195  (57.9583%, 68.6383%)
45 -> 3,5,195  (57.9583%, 80.091%)
195 -> 3,5,45  (57.9583%, 84.7512%)
3,5 -> 45,195  (57.9583%, 69.8875%)
3,45 -> 5,195  (57.9583%, 80.3653%)
3,195 -> 5,45  (57.9583%, 85.2644%)
5,45 -> 3,195  (57.9583%, 81.4501%)
5,195 -> 3,45  (57.9583%, 86.2041%)
45,195 -> 3,5  (57.9583%, 99.6697%)
3,5,45 -> 195  (57.9583%, 81.639%)
3,5,195 -> 45  (57.9583%, 86.5219%)
3,45,195 -> 5  (57.9583%, 99.8582%)
5,45,195 -> 3  (57.9583%, 99.811%)
3 -> 11,91,221  (57.9583%, 62.4852%)
11 -> 3,91,221  (57.9583%, 90.8778%)
91 -> 3,11,221  (57.9583%, 73.9237%)
221 -> 3,11,91  (57.9583%, 80.3959%)
3,11 -> 91,221  (57.9583%, 91.0345%)
3,91 -> 11,221  (57.9583%, 74.6554%)
3,221 -> 11,91  (57.9583%, 80.7339%)
11,91 -> 3,221  (57.9583%, 92.9168%)
11,221 -> 3,91  (57.9583%, 98.5534%)
91,221 -> 3,11  (57.9583%, 89.5674%)
3,11,91 -> 221  (57.9583%, 92.9168%)
3,11,221 -> 91  (57.9583%, 98.5994%)
3,91,221 -> 11  (57.9583%, 89.6054%)
11,91,221 -> 3  (57.9583%, 100%)
3 -> 4,5,192  (57.9034%, 62.426%)
4 -> 3,5,192  (57.9034%, 82.2933%)
5 -> 3,4,192  (57.9034%, 68.5733%)
192 -> 3,4,5  (57.9034%, 72.4837%)
3,4 -> 5,192  (57.9034%, 83.8966%)
3,5 -> 4,192  (57.9034%, 69.8213%)
3,192 -> 4,5  (57.9034%, 73.3403%)
4,5 -> 3,192  (57.9034%, 92.6658%)
4,192 -> 3,5  (57.9034%, 97.7304%)
5,192 -> 3,4  (57.9034%, 74.4531%)
3,4,5 -> 192  (57.9034%, 93.7778%)
3,4,192 -> 5  (57.9034%, 97.9118%)
3,5,192 -> 4  (57.9034%, 74.5847%)
4,5,192 -> 3  (57.9034%, 99.8108%)
3 -> 6,45,195  (57.9034%, 62.426%)
6 -> 3,45,195  (57.9034%, 65.3049%)
45 -> 3,6,195  (57.9034%, 80.0152%)
195 -> 3,6,45  (57.9034%, 84.6709%)
3,6 -> 45,195  (57.9034%, 66.3522%)
3,45 -> 6,195  (57.9034%, 80.2892%)
3,195 -> 6,45  (57.9034%, 85.1837%)
6,45 -> 3,195  (57.9034%, 80.5344%)
6,195 -> 3,45  (57.9034%, 86.44%)
45,195 -> 3,6  (57.9034%, 99.5753%)
3,6,45 -> 195  (57.9034%, 80.7192%)
3,6,195 -> 45  (57.9034%, 86.8313%)
3,45,195 -> 6  (57.9034%, 99.7636%)
6,45,195 -> 3  (57.9034%, 99.8108%)
4 -> 6,91  (57.8485%, 82.2153%)
6 -> 4,91  (57.8485%, 65.243%)
91 -> 4,6  (57.8485%, 73.7837%)
4,6 -> 91  (57.8485%, 86.9278%)
4,91 -> 6  (57.8485%, 99.2467%)
6,91 -> 4  (57.8485%, 74.9378%)
11 -> 91,174  (57.7387%, 90.5336%)
91 -> 11,174  (57.7387%, 73.6437%)
174 -> 11,91  (57.7387%, 90.3392%)
11,91 -> 174  (57.7387%, 92.5649%)
11,174 -> 91  (57.7387%, 98.4558%)
91,174 -> 11  (57.7387%, 95.0746%)
3 -> 11,91,174  (57.7387%, 62.2485%)
11 -> 3,91,174  (57.7387%, 90.5336%)
91 -> 3,11,174  (57.7387%, 73.6437%)
174 -> 3,11,91  (57.7387%, 90.3392%)
3,11 -> 91,174  (57.7387%, 90.6897%)
3,91 -> 11,174  (57.7387%, 74.3726%)
3,174 -> 11,91  (57.7387%, 90.9248%)
11,91 -> 3,174  (57.7387%, 92.5649%)
11,174 -> 3,91  (57.7387%, 98.4558%)
91,174 -> 3,11  (57.7387%, 95.0746%)
3,11,91 -> 174  (57.7387%, 92.5649%)
3,11,174 -> 91  (57.7387%, 98.5019%)
3,91,174 -> 11  (57.7387%, 95.1175%)
11,91,174 -> 3  (57.7387%, 100%)
3 -> 4,6,91  (57.7113%, 62.2189%)
4 -> 3,6,91  (57.7113%, 82.0203%)
6 -> 3,4,91  (57.7113%, 65.0882%)
91 -> 3,4,6  (57.7113%, 73.6087%)
3,4 -> 6,91  (57.7113%, 83.6183%)
3,6 -> 4,91  (57.7113%, 66.1321%)
3,91 -> 4,6  (57.7113%, 74.3372%)
4,6 -> 3,91  (57.7113%, 86.7216%)
4,91 -> 3,6  (57.7113%, 99.0113%)
6,91 -> 3,4  (57.7113%, 74.76%)
3,4,6 -> 91  (57.7113%, 87.4792%)
3,4,91 -> 6  (57.7113%, 99.2918%)
3,6,91 -> 4  (57.7113%, 74.8932%)
4,6,91 -> 3  (57.7113%, 99.7628%)
4 -> 5,91  (57.6015%, 81.8643%)
5 -> 4,91  (57.6015%, 68.2158%)
91 -> 4,5  (57.6015%, 73.4687%)
4,5 -> 91  (57.6015%, 92.1827%)
4,91 -> 5  (57.6015%, 98.823%)
5,91 -> 4  (57.6015%, 74.9108%)
125 -> 195  (57.5467%, 80.499%)
195 -> 125  (57.5467%, 84.1493%)
3 -> 125,195  (57.5192%, 62.0118%)
125 -> 3,195  (57.5192%, 80.4607%)
195 -> 3,125  (57.5192%, 84.1091%)
3,125 -> 195  (57.5192%, 80.6774%)
3,195 -> 125  (57.5192%, 84.6185%)
125,195 -> 3  (57.5192%, 99.9523%)
5 -> 125,195  (57.4918%, 68.0858%)
125 -> 5,195  (57.4918%, 80.4223%)
195 -> 5,125  (57.4918%, 84.069%)
5,125 -> 195  (57.4918%, 81.8679%)
5,195 -> 125  (57.4918%, 85.5102%)
125,195 -> 5  (57.4918%, 99.9046%)
3 -> 5,125,195  (57.4643%, 61.9527%)
5 -> 3,125,195  (57.4643%, 68.0533%)
125 -> 3,5,195  (57.4643%, 80.3839%)
195 -> 3,5,125  (57.4643%, 84.0289%)
3,5 -> 125,195  (57.4643%, 69.2919%)
3,125 -> 5,195  (57.4643%, 80.6005%)
3,195 -> 5,125  (57.4643%, 84.5377%)
5,125 -> 3,195  (57.4643%, 81.8288%)
5,195 -> 3,125  (57.4643%, 85.4694%)
125,195 -> 3,5  (57.4643%, 99.8569%)
3,5,125 -> 195  (57.4643%, 81.8928%)
3,5,195 -> 125  (57.4643%, 85.7845%)
3,125,195 -> 5  (57.4643%, 99.9046%)
5,125,195 -> 3  (57.4643%, 99.9523%)
3 -> 4,5,91  (57.4369%, 61.9231%)
4 -> 3,5,91  (57.4369%, 81.6303%)
5 -> 3,4,91  (57.4369%, 68.0208%)
91 -> 3,4,5  (57.4369%, 73.2587%)
3,4 -> 5,91  (57.4369%, 83.2207%)
3,5 -> 4,91  (57.4369%, 69.2588%)
3,91 -> 4,5  (57.4369%, 73.9837%)
4,5 -> 3,91  (57.4369%, 91.9192%)
4,91 -> 3,5  (57.4369%, 98.5405%)
5,91 -> 3,4  (57.4369%, 74.6966%)
3,4,5 -> 91  (57.4369%, 93.0222%)
3,4,91 -> 5  (57.4369%, 98.8196%)
3,5,91 -> 4  (57.4369%, 74.9105%)
4,5,91 -> 3  (57.4369%, 99.7141%)
5 -> 174,221  (57.3546%, 67.9233%)
174 -> 5,221  (57.3546%, 89.7381%)
221 -> 5,174  (57.3546%, 79.5584%)
5,174 -> 221  (57.3546%, 91.5462%)
5,221 -> 174  (57.3546%, 85.9022%)
174,221 -> 5  (57.3546%, 98.3529%)
174 -> 192,221  (57.3546%, 89.7381%)
192 -> 174,221  (57.3546%, 71.7966%)
221 -> 174,192  (57.3546%, 79.5584%)
174,192 -> 221  (57.3546%, 92.3553%)
174,221 -> 192  (57.3546%, 98.3529%)
192,221 -> 174  (57.3546%, 87.852%)
6 -> 125,195  (57.2997%, 64.624%)
125 -> 6,195  (57.2997%, 80.1536%)
195 -> 6,125  (57.2997%, 83.7881%)
6,125 -> 195  (57.2997%, 80.805%)
6,195 -> 125  (57.2997%, 85.5387%)
125,195 -> 6  (57.2997%, 99.5708%)
3 -> 5,174,221  (57.2997%, 61.7751%)
5 -> 3,174,221  (57.2997%, 67.8583%)
174 -> 3,5,221  (57.2997%, 89.6522%)
221 -> 3,5,174  (57.2997%, 79.4823%)
3,5 -> 174,221  (57.2997%, 69.0933%)
3,174 -> 5,221  (57.2997%, 90.2334%)
3,221 -> 5,174  (57.2997%, 79.8165%)
5,174 -> 3,221  (57.2997%, 91.4586%)
5,221 -> 3,174  (57.2997%, 85.82%)
174,221 -> 3,5  (57.2997%, 98.2588%)
3,5,174 -> 221  (57.2997%, 91.8206%)
3,5,221 -> 174  (57.2997%, 85.9613%)
3,174,221 -> 5  (57.2997%, 98.3514%)
5,174,221 -> 3  (57.2997%, 99.9043%)
3 -> 6,125,195  (57.2722%, 61.7456%)
6 -> 3,125,195  (57.2722%, 64.593%)
125 -> 3,6,195  (57.2722%, 80.1152%)
195 -> 3,6,125  (57.2722%, 83.748%)
3,6 -> 125,195  (57.2722%, 65.6289%)
3,125 -> 6,195  (57.2722%, 80.331%)
3,195 -> 6,125  (57.2722%, 84.2551%)
6,125 -> 3,195  (57.2722%, 80.7663%)
6,195 -> 3,125  (57.2722%, 85.4977%)
125,195 -> 3,6  (57.2722%, 99.5231%)
3,6,125 -> 195  (57.2722%, 80.8288%)
3,6,195 -> 125  (57.2722%, 85.8848%)
3,125,195 -> 6  (57.2722%, 99.5706%)
6,125,195 -> 3  (57.2722%, 99.9521%)
125 -> 192,195  (57.0527%, 79.8081%)
192 -> 125,195  (57.0527%, 71.4188%)
195 -> 125,192  (57.0527%, 83.427%)
125,192 -> 195  (57.0527%, 80.6439%)
125,195 -> 192  (57.0527%, 99.1416%)
192,195 -> 125  (57.0527%, 89.6894%)
174 -> 197,221  (57.0252%, 89.2228%)
197 -> 174,221  (57.0252%, 71.8534%)
221 -> 174,197  (57.0252%, 79.1016%)
174,197 -> 221  (57.0252%, 92.52%)
174,221 -> 197  (57.0252%, 97.7882%)
197,221 -> 174  (57.0252%, 86.4033%)
4 -> 192,197  (56.8332%, 80.7722%)
192 -> 4,197  (56.8332%, 71.1439%)
197 -> 4,192  (56.8332%, 71.6113%)
4,192 -> 197  (56.8332%, 95.924%)
4,197 -> 192  (56.8332%, 95.3938%)
192,197 -> 4  (56.8332%, 74.7653%)
45 -> 192,195  (56.8332%, 78.5362%)
192 -> 45,195  (56.8332%, 71.1439%)
195 -> 45,192  (56.8332%, 83.1059%)
45,192 -> 195  (56.8332%, 81.2157%)
45,195 -> 192  (56.8332%, 97.7348%)
192,195 -> 45  (56.8332%, 89.3443%)
45 -> 195,197  (56.8332%, 78.5362%)
195 -> 45,197  (56.8332%, 83.1059%)
197 -> 45,195  (56.8332%, 71.6113%)
45,195 -> 197  (56.8332%, 97.7348%)
45,197 -> 195  (56.8332%, 81.7285%)
195,197 -> 45  (56.8332%, 88.3532%)
125 -> 174,221  (56.8057%, 79.4626%)
174 -> 125,221  (56.8057%, 88.8793%)
221 -> 125,174  (56.8057%, 78.7971%)
125,174 -> 221  (56.8057%, 92.6174%)
125,221 -> 174  (56.8057%, 90.5116%)
174,221 -> 125  (56.8057%, 97.4118%)
3 -> 45,192,195  (56.8057%, 61.2426%)
45 -> 3,192,195  (56.8057%, 78.4983%)
192 -> 3,45,195  (56.8057%, 71.1096%)
195 -> 3,45,192  (56.8057%, 83.0658%)
3,45 -> 192,195  (56.8057%, 78.7671%)
3,192 -> 45,195  (56.8057%, 71.9499%)
3,195 -> 45,192  (56.8057%, 83.5688%)
45,192 -> 3,195  (56.8057%, 81.1765%)
45,195 -> 3,192  (56.8057%, 97.6876%)
192,195 -> 3,45  (56.8057%, 89.3011%)
3,45,192 -> 195  (56.8057%, 81.304%)
3,45,195 -> 192  (56.8057%, 97.8723%)
3,192,195 -> 45  (56.8057%, 89.3397%)
45,192,195 -> 3  (56.8057%, 99.9517%)
6 -> 240  (56.7508%, 64.005%)
240 -> 6  (56.7508%, 91.464%)
3 -> 4,192,197  (56.7508%, 61.1834%)
4 -> 3,192,197  (56.7508%, 80.6552%)
192 -> 3,4,197  (56.7508%, 71.0409%)
197 -> 3,4,192  (56.7508%, 71.5076%)
3,4 -> 192,197  (56.7508%, 82.2266%)
3,192 -> 4,197  (56.7508%, 71.8804%)
3,197 -> 4,192  (56.7508%, 71.7806%)
4,192 -> 3,197  (56.7508%, 95.7851%)
4,197 -> 3,192  (56.7508%, 95.2556%)
192,197 -> 3,4  (56.7508%, 74.657%)
3,4,192 -> 197  (56.7508%, 95.9629%)
3,4,197 -> 192  (56.7508%, 95.6964%)
3,192,197 -> 4  (56.7508%, 74.738%)
4,192,197 -> 3  (56.7508%, 99.8551%)
3 -> 45,195,197  (56.7508%, 61.1834%)
45 -> 3,195,197  (56.7508%, 78.4224%)
195 -> 3,45,197  (56.7508%, 82.9856%)
197 -> 3,45,195  (56.7508%, 71.5076%)
3,45 -> 195,197  (56.7508%, 78.691%)
3,195 -> 45,197  (56.7508%, 83.4881%)
3,197 -> 45,195  (56.7508%, 71.7806%)
45,195 -> 3,197  (56.7508%, 97.5932%)
45,197 -> 3,195  (56.7508%, 81.6101%)
195,197 -> 3,45  (56.7508%, 88.2253%)
3,45,195 -> 197  (56.7508%, 97.7778%)
3,45,197 -> 195  (56.7508%, 81.7068%)
3,195,197 -> 45  (56.7508%, 88.4517%)
45,195,197 -> 3  (56.7508%, 99.8551%)
4 -> 91,192  (56.7234%, 80.6162%)
91 -> 4,192  (56.7234%, 72.3486%)
192 -> 4,91  (56.7234%, 71.0065%)
4,91 -> 192  (56.7234%, 97.3164%)
4,192 -> 91  (56.7234%, 95.7388%)
91,192 -> 4  (56.7234%, 74.7829%)
3 -> 4,91,192  (56.6685%, 61.0947%)
4 -> 3,91,192  (56.6685%, 80.5382%)
91 -> 3,4,192  (56.6685%, 72.2786%)
192 -> 3,4,91  (56.6685%, 70.9378%)
3,4 -> 91,192  (56.6685%, 82.1074%)
3,91 -> 4,192  (56.6685%, 72.994%)
3,192 -> 4,91  (56.6685%, 71.7762%)
4,91 -> 3,192  (56.6685%, 97.2222%)
4,192 -> 3,91  (56.6685%, 95.6461%)
91,192 -> 3,4  (56.6685%, 74.7106%)
3,4,91 -> 192  (56.6685%, 97.4976%)
3,4,192 -> 91  (56.6685%, 95.8237%)
3,91,192 -> 4  (56.6685%, 75.0091%)
4,91,192 -> 3  (56.6685%, 99.9032%)
4 -> 91,197  (56.5862%, 80.4212%)
91 -> 4,197  (56.5862%, 72.1736%)
197 -> 4,91  (56.5862%, 71.3001%)
4,91 -> 197  (56.5862%, 97.081%)
4,197 -> 91  (56.5862%, 94.9793%)
91,197 -> 4  (56.5862%, 75.1732%)
221 -> 243  (56.5587%, 78.4545%)
243 -> 221  (56.5587%, 93.6393%)
3 -> 221,243  (56.5587%, 60.9763%)
