Rule   (Support, Confidence) 
3,33,195 -> 125  (44.3493%, 84.0909%)
3,125,195 -> 33  (44.3493%, 92.5%)
33,125,195 -> 3  (44.3493%, 99.2337%)
221 -> 3,91,125  (44.3493%, 73.1638%)
3,221 -> 91,125  (44.3493%, 74.6398%)
91,125 -> 3,221  (44.3493%, 75.5102%)
91,221 -> 3,125  (44.3493%, 92.5%)
125,221 -> 3,91  (44.3493%, 92.8315%)
3,91,125 -> 221  (44.3493%, 76.6272%)
3,91,221 -> 125  (44.3493%, 93.1655%)
3,125,221 -> 91  (44.3493%, 92.8315%)
91,125,221 -> 3  (44.3493%, 100%)
3,4 -> 195  (44.1781%, 73.5043%)
3,195 -> 4  (44.1781%, 70.1087%)
4,195 -> 3  (44.1781%, 96.2687%)
45,91 -> 195  (44.1781%, 74.5665%)
45,195 -> 91  (44.1781%, 86%)
91,195 -> 45  (44.1781%, 85.1485%)
3,195 -> 33,45  (44.1781%, 70.1087%)
33,45 -> 3,195  (44.1781%, 74.1379%)
33,195 -> 3,45  (44.1781%, 82.4281%)
45,195 -> 3,33  (44.1781%, 86%)
3,33,45 -> 195  (44.1781%, 75%)
3,33,195 -> 45  (44.1781%, 83.7662%)
3,45,195 -> 33  (44.1781%, 87.7551%)
33,45,195 -> 3  (44.1781%, 98.8506%)
11 -> 195  (44.0068%, 73.4286%)
4,6 -> 91  (44.0068%, 74.0634%)
4,91 -> 6  (44.0068%, 98.4674%)
11 -> 6,195  (44.0068%, 73.4286%)
6,11 -> 195  (44.0068%, 73.4286%)
11,195 -> 6  (44.0068%, 100%)
3,4 -> 192,197  (44.0068%, 73.2194%)
4,192 -> 3,197  (44.0068%, 94.1392%)
4,197 -> 3,192  (44.0068%, 87.415%)
3,4,192 -> 197  (44.0068%, 95.539%)
3,4,197 -> 192  (44.0068%, 91.1348%)
4,192,197 -> 3  (44.0068%, 98.4674%)
11 -> 33,221  (43.8356%, 73.1429%)
221 -> 11,33  (43.8356%, 72.3164%)
11,33 -> 221  (43.8356%, 79.0123%)
11,221 -> 33  (43.8356%, 95.1673%)
33,221 -> 11  (43.8356%, 86.7797%)
3,4 -> 6,195  (43.8356%, 72.9345%)
4,6 -> 3,195  (43.8356%, 73.7752%)
4,195 -> 3,6  (43.8356%, 95.5224%)
3,4,6 -> 195  (43.8356%, 77.3414%)
3,4,195 -> 6  (43.8356%, 99.2248%)
3,6,195 -> 4  (43.8356%, 70.5234%)
4,6,195 -> 3  (43.8356%, 96.2406%)
11 -> 3,33,221  (43.8356%, 73.1429%)
221 -> 3,11,33  (43.8356%, 72.3164%)
3,11 -> 33,221  (43.8356%, 74.4186%)
3,221 -> 11,33  (43.8356%, 73.7752%)
11,33 -> 3,221  (43.8356%, 79.0123%)
11,221 -> 3,33  (43.8356%, 95.1673%)
33,221 -> 3,11  (43.8356%, 86.7797%)
3,11,33 -> 221  (43.8356%, 79.7508%)
3,11,221 -> 33  (43.8356%, 95.5224%)
3,33,221 -> 11  (43.8356%, 87.372%)
11,33,221 -> 3  (43.8356%, 100%)
3,4 -> 91  (43.6644%, 72.6496%)
4,91 -> 3  (43.6644%, 97.7011%)
4,5 -> 91  (43.6644%, 79.6875%)
4,91 -> 5  (43.6644%, 97.7011%)
11 -> 5,195  (43.6644%, 72.8571%)
5,11 -> 195  (43.6644%, 73.2759%)
11,195 -> 5  (43.6644%, 99.2218%)
91,125 -> 195  (43.6644%, 74.344%)
91,195 -> 125  (43.6644%, 84.1584%)
125,195 -> 91  (43.6644%, 90.106%)
45,91 -> 3,195  (43.6644%, 73.6994%)
45,195 -> 3,91  (43.6644%, 85%)
91,195 -> 3,45  (43.6644%, 84.1584%)
3,45,91 -> 195  (43.6644%, 75%)
3,45,195 -> 91  (43.6644%, 86.7347%)
3,91,195 -> 45  (43.6644%, 85.2843%)
45,91,195 -> 3  (43.6644%, 98.8372%)
11 -> 3,195  (43.4932%, 72.5714%)
3,11 -> 195  (43.4932%, 73.8372%)
11,195 -> 3  (43.4932%, 98.8327%)
4,91 -> 197  (43.4932%, 97.318%)
4,197 -> 91  (43.4932%, 86.3946%)
11 -> 45,195  (43.4932%, 72.5714%)
11,45 -> 195  (43.4932%, 74.269%)
11,195 -> 45  (43.4932%, 98.8327%)
45,195 -> 11  (43.4932%, 84.6667%)
11 -> 197,221  (43.4932%, 72.5714%)
221 -> 11,197  (43.4932%, 71.7514%)
11,197 -> 221  (43.4932%, 77.9141%)
11,221 -> 197  (43.4932%, 94.4238%)
197,221 -> 11  (43.4932%, 83.0065%)
3,4 -> 5,195  (43.4932%, 72.3647%)
4,5 -> 3,195  (43.4932%, 79.375%)
4,195 -> 3,5  (43.4932%, 94.7761%)
3,4,5 -> 195  (43.4932%, 82.7362%)
3,4,195 -> 5  (43.4932%, 98.4496%)
4,5,195 -> 3  (43.4932%, 96.2121%)
11 -> 3,6,195  (43.4932%, 72.5714%)
3,11 -> 6,195  (43.4932%, 73.8372%)
6,11 -> 3,195  (43.4932%, 72.5714%)
11,195 -> 3,6  (43.4932%, 98.8327%)
3,6,11 -> 195  (43.4932%, 73.8372%)
3,11,195 -> 6  (43.4932%, 100%)
6,11,195 -> 3  (43.4932%, 98.8327%)
11 -> 3,197,221  (43.4932%, 72.5714%)
221 -> 3,11,197  (43.4932%, 71.7514%)
3,11 -> 197,221  (43.4932%, 73.8372%)
3,221 -> 11,197  (43.4932%, 73.1988%)
11,197 -> 3,221  (43.4932%, 77.9141%)
11,221 -> 3,197  (43.4932%, 94.4238%)
197,221 -> 3,11  (43.4932%, 83.0065%)
3,11,197 -> 221  (43.4932%, 78.882%)
3,11,221 -> 197  (43.4932%, 94.7761%)
3,197,221 -> 11  (43.4932%, 83.8284%)
11,197,221 -> 3  (43.4932%, 100%)
91,125 -> 3,195  (43.4932%, 74.0525%)
91,195 -> 3,125  (43.4932%, 83.8284%)
125,195 -> 3,91  (43.4932%, 89.7527%)
3,91,125 -> 195  (43.4932%, 75.1479%)
3,91,195 -> 125  (43.4932%, 84.9498%)
3,125,195 -> 91  (43.4932%, 90.7143%)
91,125,195 -> 3  (43.4932%, 99.6078%)
174 -> 5,221  (43.3219%, 74.4118%)
221 -> 5,174  (43.3219%, 71.4689%)
5,174 -> 221  (43.3219%, 76.2048%)
5,221 -> 174  (43.3219%, 78.8162%)
174,221 -> 5  (43.3219%, 97.3077%)
174 -> 3,5,221  (43.3219%, 74.4118%)
221 -> 3,5,174  (43.3219%, 71.4689%)
3,174 -> 5,221  (43.3219%, 75.5224%)
3,221 -> 5,174  (43.3219%, 72.9107%)
5,174 -> 3,221  (43.3219%, 76.2048%)
5,221 -> 3,174  (43.3219%, 78.8162%)
174,221 -> 3,5  (43.3219%, 97.3077%)
3,5,174 -> 221  (43.3219%, 77.1341%)
3,5,221 -> 174  (43.3219%, 79.5597%)
3,174,221 -> 5  (43.3219%, 97.3077%)
5,174,221 -> 3  (43.3219%, 100%)
174 -> 195  (43.1507%, 74.1176%)
11 -> 125,221  (43.1507%, 72%)
221 -> 11,125  (43.1507%, 71.1864%)
11,125 -> 221  (43.1507%, 78.0186%)
11,221 -> 125  (43.1507%, 93.6803%)
125,221 -> 11  (43.1507%, 90.3226%)
174 -> 45,221  (43.1507%, 74.1176%)
221 -> 45,174  (43.1507%, 71.1864%)
45,174 -> 221  (43.1507%, 77.0642%)
45,221 -> 174  (43.1507%, 85.4237%)
174,221 -> 45  (43.1507%, 96.9231%)
11 -> 3,5,195  (43.1507%, 72%)
3,11 -> 5,195  (43.1507%, 73.2558%)
5,11 -> 3,195  (43.1507%, 72.4138%)
11,195 -> 3,5  (43.1507%, 98.0545%)
3,5,11 -> 195  (43.1507%, 73.6842%)
3,11,195 -> 5  (43.1507%, 99.2126%)
5,11,195 -> 3  (43.1507%, 98.8235%)
11 -> 3,125,221  (43.1507%, 72%)
221 -> 3,11,125  (43.1507%, 71.1864%)
3,11 -> 125,221  (43.1507%, 73.2558%)
3,221 -> 11,125  (43.1507%, 72.6225%)
11,125 -> 3,221  (43.1507%, 78.0186%)
11,221 -> 3,125  (43.1507%, 93.6803%)
125,221 -> 3,11  (43.1507%, 90.3226%)
3,11,125 -> 221  (43.1507%, 78.9969%)
3,11,221 -> 125  (43.1507%, 94.0299%)
3,125,221 -> 11  (43.1507%, 90.3226%)
11,125,221 -> 3  (43.1507%, 100%)
174 -> 3,45,221  (43.1507%, 74.1176%)
221 -> 3,45,174  (43.1507%, 71.1864%)
3,174 -> 45,221  (43.1507%, 75.2239%)
3,221 -> 45,174  (43.1507%, 72.6225%)
45,174 -> 3,221  (43.1507%, 77.0642%)
45,221 -> 3,174  (43.1507%, 85.4237%)
174,221 -> 3,45  (43.1507%, 96.9231%)
3,45,174 -> 221  (43.1507%, 78.0186%)
3,45,221 -> 174  (43.1507%, 86.0068%)
3,174,221 -> 45  (43.1507%, 96.9231%)
45,174,221 -> 3  (43.1507%, 100%)
3,4 -> 6,91  (42.9795%, 71.51%)
4,6 -> 3,91  (42.9795%, 72.3343%)
4,91 -> 3,6  (42.9795%, 96.1686%)
3,4,6 -> 91  (42.9795%, 75.8308%)
3,4,91 -> 6  (42.9795%, 98.4314%)
4,6,91 -> 3  (42.9795%, 97.6654%)
11 -> 3,45,195  (42.9795%, 71.7143%)
3,11 -> 45,195  (42.9795%, 72.9651%)
11,45 -> 3,195  (42.9795%, 73.3918%)
11,195 -> 3,45  (42.9795%, 97.6654%)
45,195 -> 3,11  (42.9795%, 83.6667%)
3,11,45 -> 195  (42.9795%, 74.4807%)
3,11,195 -> 45  (42.9795%, 98.8189%)
3,45,195 -> 11  (42.9795%, 85.3741%)
11,45,195 -> 3  (42.9795%, 98.8189%)
4,6 -> 45  (42.8082%, 72.0461%)
4,45 -> 6  (42.8082%, 99.6016%)
4,33 -> 197  (42.8082%, 93.2836%)
4,197 -> 33  (42.8082%, 85.034%)
174 -> 6,195  (42.8082%, 73.5294%)
6,174 -> 195  (42.8082%, 73.9645%)
174,195 -> 6  (42.8082%, 99.2063%)
4,91 -> 192  (42.637%, 95.4023%)
4,192 -> 91  (42.637%, 91.2088%)
3,4 -> 5,91  (42.637%, 70.9402%)
4,5 -> 3,91  (42.637%, 77.8125%)
4,91 -> 3,5  (42.637%, 95.4023%)
3,4,5 -> 91  (42.637%, 81.1075%)
3,4,91 -> 5  (42.637%, 97.6471%)
4,5,91 -> 3  (42.637%, 97.6471%)
174 -> 3,195  (42.4658%, 72.9412%)
3,174 -> 195  (42.4658%, 74.0299%)
174,195 -> 3  (42.4658%, 98.4127%)
3,4 -> 91,197  (42.4658%, 70.6553%)
4,91 -> 3,197  (42.4658%, 95.0192%)
4,197 -> 3,91  (42.4658%, 84.3537%)
3,4,91 -> 197  (42.4658%, 97.2549%)
3,4,197 -> 91  (42.4658%, 87.9433%)
4,91,197 -> 3  (42.4658%, 97.6378%)
174 -> 5,195  (42.2945%, 72.6471%)
5,174 -> 195  (42.2945%, 74.3976%)
174,195 -> 5  (42.2945%, 98.0159%)
6,221 -> 195  (42.2945%, 70.7736%)
195,221 -> 6  (42.2945%, 100%)
3,4 -> 33,197  (42.2945%, 70.3704%)
4,33 -> 3,197  (42.2945%, 92.1642%)
4,197 -> 3,33  (42.2945%, 84.0136%)
3,4,33 -> 197  (42.2945%, 93.9163%)
3,4,197 -> 33  (42.2945%, 87.5887%)
4,33,197 -> 3  (42.2945%, 98.8%)
3,4 -> 91,192  (42.2945%, 70.3704%)
4,91 -> 3,192  (42.2945%, 94.636%)
4,192 -> 3,91  (42.2945%, 90.4762%)
3,4,91 -> 192  (42.2945%, 96.8627%)
3,4,192 -> 91  (42.2945%, 91.8216%)
4,91,192 -> 3  (42.2945%, 99.1968%)
240 -> 6  (42.1233%, 84.2466%)
3,221 -> 195  (42.1233%, 70.8934%)
195,221 -> 3  (42.1233%, 99.5951%)
11 -> 91,221  (42.1233%, 70.2857%)
11,91 -> 221  (42.1233%, 79.8701%)
11,221 -> 91  (42.1233%, 91.4498%)
91,221 -> 11  (42.1233%, 87.8571%)
174 -> 3,6,195  (42.1233%, 72.3529%)
3,174 -> 6,195  (42.1233%, 73.4328%)
6,174 -> 3,195  (42.1233%, 72.7811%)
174,195 -> 3,6  (42.1233%, 97.619%)
3,6,174 -> 195  (42.1233%, 73.8739%)
3,174,195 -> 6  (42.1233%, 99.1935%)
6,174,195 -> 3  (42.1233%, 98.4%)
3,221 -> 6,195  (42.1233%, 70.8934%)
6,221 -> 3,195  (42.1233%, 70.4871%)
195,221 -> 3,6  (42.1233%, 99.5951%)
3,6,221 -> 195  (42.1233%, 71.9298%)
3,195,221 -> 6  (42.1233%, 100%)
6,195,221 -> 3  (42.1233%, 99.5951%)
11 -> 3,91,221  (42.1233%, 70.2857%)
3,11 -> 91,221  (42.1233%, 71.5116%)
3,221 -> 11,91  (42.1233%, 70.8934%)
11,91 -> 3,221  (42.1233%, 79.8701%)
11,221 -> 3,91  (42.1233%, 91.4498%)
91,221 -> 3,11  (42.1233%, 87.8571%)
3,11,91 -> 221  (42.1233%, 80.1303%)
3,11,221 -> 91  (42.1233%, 91.791%)
3,91,221 -> 11  (42.1233%, 88.4892%)
11,91,221 -> 3  (42.1233%, 100%)
4,45 -> 3  (41.9521%, 97.6096%)
174 -> 192,221  (41.9521%, 72.0588%)
174,192 -> 221  (41.9521%, 78.2748%)
174,221 -> 192  (41.9521%, 94.2308%)
192,221 -> 174  (41.9521%, 83.6177%)
4,5 -> 45  (41.7808%, 76.25%)
4,45 -> 5  (41.7808%, 97.2112%)
11,192 -> 195  (41.7808%, 73.2733%)
11,195 -> 192  (41.7808%, 94.9416%)
192,195 -> 11  (41.7808%, 75.3086%)
4,6 -> 3,45  (41.7808%, 70.317%)
4,45 -> 3,6  (41.7808%, 97.2112%)
3,4,6 -> 45  (41.7808%, 73.716%)
3,4,45 -> 6  (41.7808%, 99.5918%)
4,6,45 -> 3  (41.7808%, 97.6%)
174 -> 45,195  (41.6096%, 71.4706%)
45,174 -> 195  (41.6096%, 74.3119%)
45,195 -> 174  (41.6096%, 81%)
174,195 -> 45  (41.6096%, 96.4286%)
174 -> 197,221  (41.6096%, 71.4706%)
174,197 -> 221  (41.6096%, 78.8961%)
174,221 -> 197  (41.6096%, 93.4615%)
197,221 -> 174  (41.6096%, 79.4118%)
174 -> 3,5,195  (41.6096%, 71.4706%)
3,174 -> 5,195  (41.6096%, 72.5373%)
5,174 -> 3,195  (41.6096%, 73.1928%)
174,195 -> 3,5  (41.6096%, 96.4286%)
3,5,174 -> 195  (41.6096%, 74.0854%)
3,174,195 -> 5  (41.6096%, 97.9839%)
5,174,195 -> 3  (41.6096%, 98.3806%)
5,221 -> 195  (41.4384%, 75.3894%)
195,221 -> 5  (41.4384%, 97.9757%)
3,11 -> 192,195  (41.4384%, 70.3488%)
11,192 -> 3,195  (41.4384%, 72.6727%)
11,195 -> 3,192  (41.4384%, 94.1634%)
192,195 -> 3,11  (41.4384%, 74.6914%)
3,11,192 -> 195  (41.4384%, 73.3333%)
3,11,195 -> 192  (41.4384%, 95.2756%)
3,192,195 -> 11  (41.4384%, 75.3894%)
11,192,195 -> 3  (41.4384%, 99.1803%)
4,33 -> 192  (41.2671%, 89.9254%)
4,192 -> 33  (41.2671%, 88.2784%)
11,195 -> 197  (41.2671%, 93.7743%)
11,197 -> 195  (41.2671%, 73.9264%)
195,197 -> 11  (41.2671%, 71.7262%)
5,221 -> 3,195  (41.2671%, 75.0779%)
195,221 -> 3,5  (41.2671%, 97.5709%)
3,5,221 -> 195  (41.2671%, 75.7862%)
3,195,221 -> 5  (41.2671%, 97.9675%)
5,195,221 -> 3  (41.2671%, 99.5868%)
240 -> 3  (41.0959%, 82.1918%)
243 -> 3  (41.0959%, 100%)
243 -> 5  (41.0959%, 100%)
243 -> 6  (41.0959%, 100%)
243 -> 3,5  (41.0959%, 100%)
3,243 -> 5  (41.0959%, 100%)
5,243 -> 3  (41.0959%, 100%)
243 -> 3,6  (41.0959%, 100%)
3,243 -> 6  (41.0959%, 100%)
6,243 -> 3  (41.0959%, 100%)
4,195 -> 197  (41.0959%, 89.5522%)
4,197 -> 195  (41.0959%, 81.6327%)
195,197 -> 4  (41.0959%, 71.4286%)
243 -> 5,6  (41.0959%, 100%)
5,243 -> 6  (41.0959%, 100%)
6,243 -> 5  (41.0959%, 100%)
243 -> 3,5,6  (41.0959%, 100%)
3,243 -> 5,6  (41.0959%, 100%)
5,243 -> 3,6  (41.0959%, 100%)
6,243 -> 3,5  (41.0959%, 100%)
3,5,243 -> 6  (41.0959%, 100%)
3,6,243 -> 5  (41.0959%, 100%)
5,6,243 -> 3  (41.0959%, 100%)
243 -> 45  (40.9247%, 99.5833%)
243 -> 125  (40.9247%, 99.5833%)
243 -> 192  (40.9247%, 99.5833%)
243 -> 3,45  (40.9247%, 99.5833%)
3,243 -> 45  (40.9247%, 99.5833%)
45,243 -> 3  (40.9247%, 100%)
243 -> 3,125  (40.9247%, 99.5833%)
3,243 -> 125  (40.9247%, 99.5833%)
125,243 -> 3  (40.9247%, 100%)
243 -> 3,192  (40.9247%, 99.5833%)
3,243 -> 192  (40.9247%, 99.5833%)
192,243 -> 3  (40.9247%, 100%)
243 -> 5,45  (40.9247%, 99.5833%)
5,243 -> 45  (40.9247%, 99.5833%)
45,243 -> 5  (40.9247%, 100%)
243 -> 5,125  (40.9247%, 99.5833%)
5,243 -> 125  (40.9247%, 99.5833%)
125,243 -> 5  (40.9247%, 100%)
243 -> 5,192  (40.9247%, 99.5833%)
5,243 -> 192  (40.9247%, 99.5833%)
192,243 -> 5  (40.9247%, 100%)
243 -> 6,45  (40.9247%, 99.5833%)
6,243 -> 45  (40.9247%, 99.5833%)
45,243 -> 6  (40.9247%, 100%)
243 -> 6,125  (40.9247%, 99.5833%)
6,243 -> 125  (40.9247%, 99.5833%)
125,243 -> 6  (40.9247%, 100%)
243 -> 6,192  (40.9247%, 99.5833%)
6,243 -> 192  (40.9247%, 99.5833%)
192,243 -> 6  (40.9247%, 100%)
11,33 -> 195  (40.9247%, 73.7654%)
11,195 -> 33  (40.9247%, 92.9961%)
33,195 -> 11  (40.9247%, 76.3578%)
174 -> 33,221  (40.9247%, 70.2941%)
33,174 -> 221  (40.9247%, 79.1391%)
33,221 -> 174  (40.9247%, 81.0169%)
174,221 -> 33  (40.9247%, 91.9231%)
243 -> 125,192  (40.9247%, 99.5833%)
125,243 -> 192  (40.9247%, 100%)
192,243 -> 125  (40.9247%, 100%)
4,33 -> 3,192  (40.9247%, 89.1791%)
4,192 -> 3,33  (40.9247%, 87.5458%)
3,4,33 -> 192  (40.9247%, 90.8745%)
3,4,192 -> 33  (40.9247%, 88.8476%)
4,33,192 -> 3  (40.9247%, 99.1701%)
243 -> 3,5,45  (40.9247%, 99.5833%)
3,243 -> 5,45  (40.9247%, 99.5833%)
5,243 -> 3,45  (40.9247%, 99.5833%)
45,243 -> 3,5  (40.9247%, 100%)
3,5,243 -> 45  (40.9247%, 99.5833%)
3,45,243 -> 5  (40.9247%, 100%)
5,45,243 -> 3  (40.9247%, 100%)
243 -> 3,5,125  (40.9247%, 99.5833%)
3,243 -> 5,125  (40.9247%, 99.5833%)
5,243 -> 3,125  (40.9247%, 99.5833%)
125,243 -> 3,5  (40.9247%, 100%)
3,5,243 -> 125  (40.9247%, 99.5833%)
3,125,243 -> 5  (40.9247%, 100%)
5,125,243 -> 3  (40.9247%, 100%)
243 -> 3,5,192  (40.9247%, 99.5833%)
3,243 -> 5,192  (40.9247%, 99.5833%)
5,243 -> 3,192  (40.9247%, 99.5833%)
192,243 -> 3,5  (40.9247%, 100%)
3,5,243 -> 192  (40.9247%, 99.5833%)
3,192,243 -> 5  (40.9247%, 100%)
5,192,243 -> 3  (40.9247%, 100%)
243 -> 3,6,45  (40.9247%, 99.5833%)
3,243 -> 6,45  (40.9247%, 99.5833%)
6,243 -> 3,45  (40.9247%, 99.5833%)
45,243 -> 3,6  (40.9247%, 100%)
3,6,243 -> 45  (40.9247%, 99.5833%)
3,45,243 -> 6  (40.9247%, 100%)
6,45,243 -> 3  (40.9247%, 100%)
243 -> 3,6,125  (40.9247%, 99.5833%)
3,243 -> 6,125  (40.9247%, 99.5833%)
6,243 -> 3,125  (40.9247%, 99.5833%)
125,243 -> 3,6  (40.9247%, 100%)
3,6,243 -> 125  (40.9247%, 99.5833%)
3,125,243 -> 6  (40.9247%, 100%)
6,125,243 -> 3  (40.9247%, 100%)
243 -> 3,6,192  (40.9247%, 99.5833%)
3,243 -> 6,192  (40.9247%, 99.5833%)
6,243 -> 3,192  (40.9247%, 99.5833%)
192,243 -> 3,6  (40.9247%, 100%)
3,6,243 -> 192  (40.9247%, 99.5833%)
3,192,243 -> 6  (40.9247%, 100%)
6,192,243 -> 3  (40.9247%, 100%)
174 -> 3,33,221  (40.9247%, 70.2941%)
3,174 -> 33,221  (40.9247%, 71.3433%)
33,174 -> 3,221  (40.9247%, 79.1391%)
33,221 -> 3,174  (40.9247%, 81.0169%)
174,221 -> 3,33  (40.9247%, 91.9231%)
3,33,174 -> 221  (40.9247%, 79.6667%)
3,33,221 -> 174  (40.9247%, 81.57%)
3,174,221 -> 33  (40.9247%, 91.9231%)
33,174,221 -> 3  (40.9247%, 100%)
174 -> 3,45,195  (40.9247%, 70.2941%)
3,174 -> 45,195  (40.9247%, 71.3433%)
45,174 -> 3,195  (40.9247%, 73.0887%)
45,195 -> 3,174  (40.9247%, 79.6667%)
174,195 -> 3,45  (40.9247%, 94.8413%)
3,45,174 -> 195  (40.9247%, 73.9938%)
3,45,195 -> 174  (40.9247%, 81.2925%)
3,174,195 -> 45  (40.9247%, 96.371%)
45,174,195 -> 3  (40.9247%, 98.3539%)
243 -> 45,125  (40.7534%, 99.1667%)
45,243 -> 125  (40.7534%, 99.5816%)
125,243 -> 45  (40.7534%, 99.5816%)
243 -> 45,192  (40.7534%, 99.1667%)
45,243 -> 192  (40.7534%, 99.5816%)
192,243 -> 45  (40.7534%, 99.5816%)
174 -> 125,221  (40.7534%, 70%)
125,174 -> 221  (40.7534%, 78.8079%)
125,221 -> 174  (40.7534%, 85.3047%)
174,221 -> 125  (40.7534%, 91.5385%)
4,5 -> 3,45  (40.7534%, 74.375%)
4,45 -> 3,5  (40.7534%, 94.8207%)
3,4,5 -> 45  (40.7534%, 77.5244%)
3,4,45 -> 5  (40.7534%, 97.1429%)
4,5,45 -> 3  (40.7534%, 97.541%)
11,195 -> 3,197  (40.7534%, 92.607%)
11,197 -> 3,195  (40.7534%, 73.0061%)
195,197 -> 3,11  (40.7534%, 70.8333%)
3,11,195 -> 197  (40.7534%, 93.7008%)
3,11,197 -> 195  (40.7534%, 73.913%)
3,195,197 -> 11  (40.7534%, 72.7829%)
11,195,197 -> 3  (40.7534%, 98.7552%)
243 -> 3,45,125  (40.7534%, 99.1667%)
3,243 -> 45,125  (40.7534%, 99.1667%)
45,243 -> 3,125  (40.7534%, 99.5816%)
125,243 -> 3,45  (40.7534%, 99.5816%)
3,45,243 -> 125  (40.7534%, 99.5816%)
3,125,243 -> 45  (40.7534%, 99.5816%)
45,125,243 -> 3  (40.7534%, 100%)
243 -> 3,45,192  (40.7534%, 99.1667%)
3,243 -> 45,192  (40.7534%, 99.1667%)
45,243 -> 3,192  (40.7534%, 99.5816%)
192,243 -> 3,45  (40.7534%, 99.5816%)
3,45,243 -> 192  (40.7534%, 99.5816%)
3,192,243 -> 45  (40.7534%, 99.5816%)
45,192,243 -> 3  (40.7534%, 100%)
11,33 -> 3,195  (40.5822%, 73.1481%)
11,195 -> 3,33  (40.5822%, 92.2179%)
33,195 -> 3,11  (40.5822%, 75.7188%)
3,11,33 -> 195  (40.5822%, 73.8318%)
3,11,195 -> 33  (40.5822%, 93.3071%)
3,33,195 -> 11  (40.5822%, 76.9481%)
11,33,195 -> 3  (40.5822%, 99.1632%)
243 -> 11  (40.411%, 98.3333%)
243 -> 33  (40.411%, 98.3333%)
243 -> 197  (40.411%, 98.3333%)
243 -> 3,11  (40.411%, 98.3333%)
3,243 -> 11  (40.411%, 98.3333%)
11,243 -> 3  (40.411%, 100%)
243 -> 3,33  (40.411%, 98.3333%)
3,243 -> 33  (40.411%, 98.3333%)
33,243 -> 3  (40.411%, 100%)
243 -> 3,197  (40.411%, 98.3333%)
3,243 -> 197  (40.411%, 98.3333%)
197,243 -> 3  (40.411%, 100%)
243 -> 5,11  (40.411%, 98.3333%)
5,243 -> 11  (40.411%, 98.3333%)
11,243 -> 5  (40.411%, 100%)
243 -> 5,33  (40.411%, 98.3333%)
5,243 -> 33  (40.411%, 98.3333%)
33,243 -> 5  (40.411%, 100%)
243 -> 5,197  (40.411%, 98.3333%)
5,243 -> 197  (40.411%, 98.3333%)
197,243 -> 5  (40.411%, 100%)
243 -> 6,11  (40.411%, 98.3333%)
6,243 -> 11  (40.411%, 98.3333%)
11,243 -> 6  (40.411%, 100%)
243 -> 6,33  (40.411%, 98.3333%)
6,243 -> 33  (40.411%, 98.3333%)
33,243 -> 6  (40.411%, 100%)
243 -> 6,197  (40.411%, 98.3333%)
6,243 -> 197  (40.411%, 98.3333%)
197,243 -> 6  (40.411%, 100%)
243 -> 11,45  (40.411%, 98.3333%)
11,243 -> 45  (40.411%, 100%)
45,243 -> 11  (40.411%, 98.7448%)
11,125 -> 195  (40.411%, 73.065%)
11,195 -> 125  (40.411%, 91.8288%)
125,195 -> 11  (40.411%, 83.3922%)
243 -> 33,125  (40.411%, 98.3333%)
33,243 -> 125  (40.411%, 100%)
125,243 -> 33  (40.411%, 98.7448%)
243 -> 33,192  (40.411%, 98.3333%)
33,243 -> 192  (40.411%, 100%)
192,243 -> 33  (40.411%, 98.7448%)
243 -> 45,197  (40.411%, 98.3333%)
45,243 -> 197  (40.411%, 98.7448%)
197,243 -> 45  (40.411%, 100%)
243 -> 3,5,11  (40.411%, 98.3333%)
3,243 -> 5,11  (40.411%, 98.3333%)
5,243 -> 3,11  (40.411%, 98.3333%)
11,243 -> 3,5  (40.411%, 100%)
3,5,243 -> 11  (40.411%, 98.3333%)
3,11,243 -> 5  (40.411%, 100%)
5,11,243 -> 3  (40.411%, 100%)
243 -> 3,5,33  (40.411%, 98.3333%)
3,243 -> 5,33  (40.411%, 98.3333%)
5,243 -> 3,33  (40.411%, 98.3333%)
33,243 -> 3,5  (40.411%, 100%)
3,5,243 -> 33  (40.411%, 98.3333%)
3,33,243 -> 5  (40.411%, 100%)
5,33,243 -> 3  (40.411%, 100%)
243 -> 3,5,197  (40.411%, 98.3333%)
3,243 -> 5,197  (40.411%, 98.3333%)
5,243 -> 3,197  (40.411%, 98.3333%)
197,243 -> 3,5  (40.411%, 100%)
3,5,243 -> 197  (40.411%, 98.3333%)
3,197,243 -> 5  (40.411%, 100%)
5,197,243 -> 3  (40.411%, 100%)
243 -> 3,6,11  (40.411%, 98.3333%)
3,243 -> 6,11  (40.411%, 98.3333%)
6,243 -> 3,11  (40.411%, 98.3333%)
11,243 -> 3,6  (40.411%, 100%)
3,6,243 -> 11  (40.411%, 98.3333%)
3,11,243 -> 6  (40.411%, 100%)
6,11,243 -> 3  (40.411%, 100%)
243 -> 3,6,33  (40.411%, 98.3333%)
3,243 -> 6,33  (40.411%, 98.3333%)
6,243 -> 3,33  (40.411%, 98.3333%)
33,243 -> 3,6  (40.411%, 100%)
3,6,243 -> 33  (40.411%, 98.3333%)
3,33,243 -> 6  (40.411%, 100%)
6,33,243 -> 3  (40.411%, 100%)
243 -> 3,6,197  (40.411%, 98.3333%)
3,243 -> 6,197  (40.411%, 98.3333%)
6,243 -> 3,197  (40.411%, 98.3333%)
197,243 -> 3,6  (40.411%, 100%)
3,6,243 -> 197  (40.411%, 98.3333%)
3,197,243 -> 6  (40.411%, 100%)
